station_id,station_name,capacity,lng,lat,MEAN_WEEKLY_TRIPS,NORMALISED_CAPACITY,DEMAND_SCORE,DEMAND_CATEGORY
6164.09,Lexington Ave & E 29 St,54,-73.98215353488922,40.74311555376486,428,0.425,246.528,Medium
7354.01,Central Park West & W 85 St,38,-73.969862,40.78476,406,0.2916666666666667,287.9893333333333,Medium
5788.13,Lafayette St & E 8 St,105,-73.99102628231049,40.73020660529954,853,0.85,128.80300000000003,Low
5788.12,E 12 St & 3 Ave,70,-73.98889957,40.73223272,470,0.5583333333333333,208.0533333333333,Low
7183.03,Riverside Blvd & W 67 St,79,-73.98888587951659,40.777507027547976,534,0.6333333333333333,196.334,Low
6991.12,E 75 St & 3 Ave,41,-73.95772297,40.77112927,253,0.31666666666666665,173.13633333333334,Low
6602.05,W 42 St & 8 Ave,41,-73.99098507,40.7575699,500,0.31666666666666665,342.1666666666667,Medium
7286.01,E 91 St & 2 Ave,73,-73.94963040947914,40.78115276427915,0,0.5833333333333334,0.0,Lowest
5653.12,Spring St & Hudson St,63,-74.0076532959938,40.72583996792375,541,0.5,271.041,Medium
7814.01,Adam Clayton Powell Blvd & W 132 St,23,-73.94521,40.813539,62,0.16666666666666666,51.72866666666667,Lowest
5422.04,Howard St & Lafayette St,39,-73.99973337,40.71910537,407,0.3,285.30699999999996,Medium
5105.09,Liberty St & Nassau St,45,-74.00935482,40.70858894,0,0.35,0.0,Lowest
6306.07,W 20 St & 11 Ave,73,-74.007756,40.746745,0,0.5833333333333334,0.0,Lowest
7790.04,Lenox Ave & W 133 St,27,-73.941878,40.81296,73,0.2,58.473000000000006,Lowest
7409.04,W 84 St & Amsterdam Ave,63,-73.9756,40.78621,243,0.5,121.743,Low
6756.01,W 43 St & 10 Ave,117,-73.99461843,40.76009437,660,0.95,33.66000000000003,Lowest
7311.02,Amsterdam Ave & W 79 St,48,-73.9786517,40.7829391,460,0.375,287.96,Medium
7800.03,Amsterdam Ave & W 125 St,39,-73.956461,40.813358,87,0.3,60.986999999999995,Lowest
6659.09,Madison Ave & E 51 St,43,-73.97513,40.75863,182,0.3333333333333333,121.51533333333334,Low
6575.03,E 51 St & 2 Ave,41,-73.967641,40.755293,339,0.31666666666666665,231.989,Low
8563.06,Nagle Ave & Thayer St,34,-73.925591,40.861382,22,0.25833333333333336,16.33866666666667,Lowest
6644.07,W 42 St & Dyer Ave,33,-73.99379968643188,40.75898481399634,376,0.25,282.376,Medium
7414.17,3 Ave & E 100 St,27,-73.94728331,40.7877214,79,0.2,63.279,Lowest
8679.03,10 Ave & W 215 St,21,-73.91519755125046,40.86932465640094,11,0.15,9.361,Lowest
5561.06,Lafayette St & Jersey St,60,-73.99565293,40.72456089,624,0.475,328.224,Medium
7981.16,Broadway & W 142 St,23,-73.951947,40.824686,33,0.16666666666666666,27.533,Lowest
7543.15,3 Ave & E 112 St,23,-73.941606,40.795508,68,0.16666666666666666,56.73466666666667,Lowest
5288.08,Park Pl & Church St,54,-74.00935515761375,40.71334184275907,234,0.425,134.784,Low
5922.08,Bank St & Hudson St,27,-74.00618026,40.73652889,321,0.2,257.12100000000004,Medium
5938.11,E 16 St & Irving Pl,79,-73.98797392845154,40.735367055605394,552,0.6333333333333333,202.95200000000003,Low
5679.05,Mercer St & Bleecker St,67,-73.99662137031554,40.72706363348306,816,0.5333333333333333,381.616,Medium
8069.01,Amsterdam Ave & W 152 St,20,-73.944279,40.829523,39,0.14166666666666666,33.514,Lowest
8579.05,Academy St & Nagle Ave,20,-73.922661,40.862562,5,0.14166666666666666,4.296666666666667,Lowest
7123.04,W 64 St & Thelonious Monk Circle,43,-73.98918695747852,40.77515953434235,395,0.3333333333333333,263.72833333333335,Medium
6650.07,E 55 St & 2 Ave,29,-73.96603308,40.75797322,400,0.21666666666666667,313.73333333333335,Medium
8187.04,Edgecombe Ave & W 167 St,23,-73.936085,40.838191,15,0.16666666666666666,12.515,Lowest
8532.03,Margaret Corbin Plz & Ft Washington Ave,25,-73.933872,40.859166,22,0.18333333333333332,17.988666666666667,Lowest
6432.1,E 41 St & Madison Ave (SE corner),92,-73.979635,40.752049,898,0.7416666666666667,232.88133333333332,Low
5687.04,MacDougal St & Prince St,56,-74.00297088,40.72710258,558,0.44166666666666665,312.108,Medium
7541.01,W 95 St & Broadway,32,-73.971888,40.7937704,299,0.24166666666666667,227.04066666666665,Low
5453.06,Kenmare St & Elizabeth St,37,-73.9949,40.72054,291,0.2833333333333333,208.841,Low
8358.1,Cabrini Blvd & W 177 St,24,-73.941343,40.848282,16,0.175,13.216,Lowest
7602.05,Lenox Ave & W 111 St,36,-73.9523,40.7987859,309,0.275,224.334,Low
7745.07,W 120 St & Claremont Ave,39,-73.9634,40.8109494,140,0.3,98.14,Lowest
6197.11,2 Ave & E 31 St,81,-73.97711,40.74299,0,0.65,0.0,Lowest
5279.03,Centre St & Worth St,120,-74.00234482,40.71494807,356,0.975,9.256000000000007,Lowest
6809.07,W 56 St & 6 Ave,54,-73.97722479,40.76340613,412,0.425,237.31199999999998,Low
6266.06,9 Ave & W 22 St,61,-74.00197139,40.7454973,642,0.48333333333333334,332.342,Medium
6379.03,1 Ave & E 44 St,87,-73.96905301,40.75001986,318,0.7,95.71800000000002,Lowest
6659.03,E 53 St & Madison Ave,51,-73.97402311,40.7597108,213,0.4,128.013,Low
7311.07,W 78 St & Broadway,39,-73.98093133,40.78339981,239,0.3,167.539,Low
7458.03,W 87 St & Amsterdam Ave,43,-73.9747,40.78839,247,0.3333333333333333,164.91366666666667,Low
7837.3,St Nicholas Ave & W 134 St,27,-73.948222,40.816234,94,0.2,75.29400000000001,Lowest
7595.17,Columbus Ave & W 103 St,40,-73.9643412291,40.7969347,77,0.30833333333333335,53.33533333333333,Lowest
5145.02,Albany St & Greenwich St,46,-74.013247,40.709267,232,0.35833333333333334,149.09866666666665,Low
6700.14,W 51 St & Rockefeller Plaza,51,-73.97811613976955,40.75973805251143,187,0.4,112.387,Low
7932.1,W 144 St & Adam Clayton Powell Blvd,24,-73.939249,40.820877,34,0.175,28.084,Lowest
6526.05,8 Ave & W 38 St,65,-73.99177,40.75461,590,0.5166666666666667,285.75666666666666,Medium
6233.05,W 16 St & The High Line,60,-74.00681753,40.74334935,623,0.475,327.69800000000004,Medium
7704.04,Adam Clayton Powell Blvd & W 123 St,31,-73.949373,40.8078316,164,0.23333333333333334,125.89733333333332,Low
5294.04,Henry St & Grand St,36,-73.981095,40.714211,606,0.275,439.95599999999996,Highest
5470.13,Hudson St & N Moore St,69,-74.0086269379,40.719887998,0,0.55,0.0,Lowest
7243.04,E 84 St & Park Ave,44,-73.95772073,40.77862688,224,0.3416666666666667,147.69066666666666,Low
6072.11,8 Ave & W 16 St,36,-74.001702,40.740983,1004,0.275,728.904,Highest
6889.12,E 72 St & York Ave,37,-73.95348296,40.76663814,464,0.2833333333333333,332.99733333333336,Medium
7281.09,W 76 St & Columbus Ave,51,-73.97728532552719,40.7801839724239,428,0.4,257.228,Medium
5602.06,Greene St & Prince St,45,-73.99930492043495,40.72511734422387,310,0.35,201.81,Low
7386.1,2 Ave & E 99 St,31,-73.94552579,40.7862586,99,0.23333333333333334,75.999,Lowest
5207.01,Centre St & Chambers St,57,-74.0046073,40.71273266,551,0.45,303.601,Medium
6955.01,W 56 St & 10 Ave,43,-73.988639,40.768254,460,0.3333333333333333,307.1266666666667,Medium
5359.13,Church St & Worth St,45,-74.00650128722191,40.71688538495366,237,0.35,154.287,Low
5137.11,Fulton St & William St,43,-74.00655090808868,40.70960089363537,263,0.3333333333333333,175.59633333333335,Low
8100.01,Frederick Douglass Blvd & Harlem River Dr,19,-73.936371,40.830702,12,0.13333333333333333,10.412,Lowest
5288.12,Murray St & Greenwich St,49,-74.01122331619263,40.71485150526251,0,0.38333333333333336,0.0,Lowest
7685.14,Mt Morris Park W & W 120 St,27,-73.945925,40.804038,132,0.2,105.732,Low
7407.13,E 102 St & 1 Ave,25,-73.94164802,40.7869946,168,0.18333333333333332,137.368,Low
6257.03,W 24 St & 7 Ave,79,-73.99529885,40.74487634,797,0.6333333333333333,293.0303333333334,Medium
6890.06,W 50 St & 10 Ave,55,-73.99194359779358,40.76473420006519,0,0.43333333333333335,0.0,Lowest
7538.14,W 100 St & Manhattan Ave,39,-73.9645,40.795,269,0.3,188.569,Low
6839.04,E 58 St & Madison Ave,37,-73.97209525108337,40.76302594280519,266,0.2833333333333333,190.89933333333335,Low
7655.22,Lenox Ave & W 117 St,31,-73.9490782,40.8025566,236,0.23333333333333334,181.16933333333333,Low
7872.03,Lenox Ave & W 140 St,23,-73.938787,40.817245,76,0.16666666666666666,63.409333333333336,Lowest
8157.06,Broadway & W 160 St,22,-73.9434,40.835775,40,0.15833333333333333,33.70666666666666,Lowest
6756.05,W 44 St & 11 Ave,79,-73.996975,40.762009,487,0.6333333333333333,179.0536666666667,Low
8029.28,Macombs Pl & W 152 St,33,-73.937948,40.826406,19,0.25,14.269,Lowest
5470.1,Greenwich St & Hubert St,35,-74.010065,40.721319,408,0.26666666666666666,299.608,Medium
7463.09,E 103 St & Lexington Ave,35,-73.94755757,40.7903051,119,0.26666666666666666,87.38566666666668,Lowest
5262.09,Madison St & Montgomery St,20,-73.984844,40.713126,226,0.14166666666666666,194.20933333333335,Low
6839.15,Central Park S & Grand Army Plaza,85,-73.973473,40.764555,0,0.6833333333333333,0.0,Lowest
5065.14,Cliff St & Fulton St,65,-74.00495,40.70838,287,0.5166666666666667,139.00366666666665,Low
5947.04,W 13 St & 5 Ave,43,-73.99431,40.735445,874,0.3333333333333333,583.5406666666668,Highest
7876.07,Frederick Douglass Blvd & W 139 St,22,-73.94476890563965,40.81900581806558,65,0.15833333333333333,54.77333333333333,Lowest
5721.14,LaGuardia Pl & W 3 St,51,-73.99810231,40.72917025,593,0.4,356.393,Medium
5523.02,Stanton St & Chrystie St,47,-73.99147535,40.72229346,456,0.36666666666666664,289.256,Medium
4962.09,Pearl St & Whitehall St,44,-74.013178,40.703144,0,0.3416666666666667,0.0,Lowest
5414.07,Delancey St & Eldridge St,31,-73.991479,40.719383,169,0.23333333333333334,129.73566666666665,Low
5343.11,Orchard St & Grand St,45,-73.99067759513855,40.717318403855785,479,0.35,311.829,Medium
6398.06,W 37 St & 5 Ave,60,-73.98338988,40.75038009,413,0.475,217.238,Low
7701.21,5 Ave & W 126 St,27,-73.9418,40.80722,120,0.2,96.12,Lowest
6248.08,5 Ave & E 30 St,56,-73.98629487,40.7459849,414,0.44166666666666665,231.564,Low
6847.02,Broadway & W 56 St,117,-73.98192338,40.7652654,726,0.95,37.02600000000003,Lowest
7436.16,E 103 St & 2 Ave,33,-73.9436,40.78864,0,0.25,0.0,Lowest
6441.01,Broadway & W 36 St,78,-73.98765428,40.75097711,441,0.625,165.816,Low
6313.1,Lexington Ave & E 36 St,23,-73.9788007736206,40.7475739589548,341,0.16666666666666666,284.5076666666667,Medium
6998.08,E 72 St & Park Ave,43,-73.96409422159195,40.77118287540658,338,0.3333333333333333,225.67133333333337,Low
7658.13,Frederick Douglass Blvd & W 115 St,33,-73.9559308,40.8038654,233,0.25,174.983,Low
6948.1,Broadway & W 58 St,79,-73.98169333,40.76695317,1049,0.6333333333333333,385.68233333333336,Medium
5297.02,Vesey Pl & River Terrace,57,-74.01658354,40.7153379,713,0.45,392.86300000000006,Medium
5230.02,Rutgers St & Henry St,40,-73.99009689688683,40.71332151208186,274,0.30833333333333335,189.79066666666665,Low
7640.04,E 118 St & Madison Ave,29,-73.9442507,40.8014866,120,0.21666666666666667,94.12,Lowest
5539.06,Laight St & Hudson St,87,-74.00771779,40.72185379,100,0.7,30.100000000000005,Lowest
6441.06,W 37 St & Broadway,84,-73.98770570755005,40.75227093837409,239,0.675,77.91399999999999,Lowest
8715.06,W 218 St & Broadway,27,-73.914318,40.87139,14,0.2,11.214,Lowest
8049.05,Edgecombe Ave & W 150 St,20,-73.941427,40.826881,14,0.14166666666666666,12.030666666666667,Lowest
5971.08,E 20 St & 2 Ave,84,-73.98205027,40.73587678,530,0.675,172.77999999999997,Low
5238.05,St James Pl & Oliver St,48,-73.99851193,40.71307916,379,0.375,237.254,Low
5492.05,Cleveland Pl & Spring St,33,-73.99724900722504,40.722103786686034,749,0.25,562.499,Highest
5703.13,Ave A & E 11 St,69,-73.98175925016403,40.72854745023944,676,0.55,304.876,Medium
6740.01,W 52 St & 6 Ave,59,-73.97982001304626,40.76132983124814,280,0.4666666666666667,149.61333333333334,Low
5687.11,King St & Varick St,36,-74.00536268949507,40.72789701409023,418,0.275,303.468,Medium
7818.17,W 129 St & Convent Ave,30,-73.95324736833572,40.814394437915816,38,0.225,29.488,Lowest
7059.08,West End Ave & W 60 St,39,-73.99005,40.77237,554,0.3,388.354,Medium
7520.07,Columbus Ave & W 95 St,39,-73.968087,40.7919557,407,0.3,285.30699999999996,Medium
6004.07,E 25 St & 1 Ave,35,-73.97738662,40.7381765,424,0.26666666666666666,311.3573333333334,Medium
5854.09,1 Ave & E 18 St,54,-73.98054420948029,40.73381219196632,0,0.425,0.0,Lowest
6364.1,6 Ave & W 34 St,67,-73.98805,40.74964,845,0.5333333333333333,395.17833333333334,Medium
6726.01,11 Ave & W 41 St,55,-73.99884222,40.76030096,909,0.43333333333333335,516.009,Highest
6955.05,W 54 St & 11 Ave,59,-73.992573,40.768333,571,0.4666666666666667,305.10433333333333,Medium
5270.07,Forsyth St & Canal St,29,-73.99422366,40.7158155,312,0.21666666666666667,244.712,Medium
5659.05,E 10 St & Ave A,107,-73.98142006,40.72740794,407,0.8666666666666667,54.673666666666655,Lowest
5769.06,Ave C & E 16 St,32,-73.97455215454102,40.72984830346529,221,0.24166666666666667,167.81266666666667,Low
7646.04,W 110 St & Amsterdam Ave,45,-73.96295,40.802692,268,0.35,174.46800000000002,Low
5896.01,E 17 St & 2 Ave,47,-73.98372530937195,40.73431166276575,425,0.36666666666666664,269.59166666666664,Medium
6953.08,E 74 St & 1 Ave,79,-73.95482273,40.7689738,424,0.6333333333333333,155.89066666666668,Low
7622.12,2 Ave & E 122 St,25,-73.9349,40.8006721,55,0.18333333333333332,44.971666666666664,Lowest
5575.13,Ave D & E 10 St,30,-73.97515833377838,40.72506551015475,140,0.225,108.64,Low
5506.14,E 6 St & Ave D,45,-73.97668709,40.72228087,289,0.35,188.139,Low
5610.09,6 Ave & Broome St,72,-74.00473,40.72431,456,0.575,194.25600000000003,Low
7456.03,E 106 St & 1 Ave,26,-73.93956237,40.7892529,95,0.19166666666666668,76.88666666666667,Lowest
6822.09,1 Ave & E 68 St,87,-73.95818491,40.76500525,763,0.7,229.66300000000004,Low
5578.02,Watts St & Greenwich St,35,-74.00965965,40.72405549,333,0.26666666666666666,244.53300000000002,Medium
8142.03,Riverside Dr E & W 155 St,23,-73.94834974194816,40.834097985815255,0,0.16666666666666666,0.0,Lowest
8206.17,Amsterdam Ave & W 167 St,23,-73.937044,40.839443,16,0.16666666666666666,13.349333333333334,Lowest
8089.05,Broadway & W 153 St,20,-73.946665,40.831327,27,0.14166666666666666,23.202,Lowest
5626.06,E 5 St & Ave A,48,-73.98430064320564,40.72479007746337,464,0.375,290.464,Medium
6297.07,8 Ave & W 27 St,33,-73.996637,40.747968,486,0.25,364.986,Medium
8018.09,W 146 St & Broadway,30,-73.949738,40.826969,66,0.225,51.216,Lowest
5453.05,Forsyth St & Broome St,66,-73.99266288,40.71893904,300,0.525,142.79999999999998,Low
4993.02,Pearl St & Hanover Square,68,-74.00926027,40.7047177,236,0.5416666666666666,108.40266666666668,Low
6912.01,7 Ave & Central Park South,81,-73.9790689945221,40.7667405590595,754,0.65,264.654,Medium
6611.07,Hudson Blvd W & W 36 St,47,-73.99971440439913,40.75676475086503,231,0.36666666666666664,146.531,Low
7128.08,E 76 St & Park Ave,28,-73.96222088,40.773763,234,0.20833333333333334,185.48399999999998,Low
6517.08,W 42 St & 6 Ave,55,-73.98455,40.75492,657,0.43333333333333335,372.957,Medium
8085.05,St Nicholas Ave & W 155 St,23,-73.941323,40.830663,21,0.16666666666666666,17.521,Lowest
6331.01,W 31 St & 7 Ave,84,-73.9916,40.749156,926,0.675,301.876,Medium
7049.04,E 82 St & East End Ave,33,-73.9468208,40.7724607,204,0.25,153.204,Low
8226.05,W 165 St & Fort Washington Ave,27,-73.942939,40.84004,29,0.2,23.229000000000003,Lowest
6593.15,6 Ave & W 45 St,67,-73.982631,40.756951,462,0.5333333333333333,216.062,Low
5500.02,Grand St & Greene St,45,-74.00238141417502,40.72170005235607,317,0.35,206.36700000000002,Low
7121.02,E 80 St & 2 Ave,35,-73.9543953537941,40.77391390238118,0,0.26666666666666666,0.0,Lowest
6280.12,E 32 St & Park Ave,55,-73.98194829,40.7457121,630,0.43333333333333335,357.63,Medium
7756.1,St Nicholas Ave & W 126 St,34,-73.9518776,40.8114323,211,0.25833333333333336,156.7026666666667,Low
6373.07,W 30 St & 8 Ave,66,-73.9952078461647,40.74965268472847,404,0.525,192.304,Low
6786.02,W 47 St & 9 Ave,54,-73.99007007479668,40.76153045158114,582,0.425,335.23199999999997,Medium
8085.09,St Nicholas Ave & W 157 St,20,-73.94102,40.832314,16,0.14166666666666666,13.749333333333334,Lowest
5721.07,Thompson St & Bleecker St,61,-73.99968780577183,40.72840059450829,489,0.48333333333333334,253.13899999999998,Medium
7052.01,W 63 St & Broadway,31,-73.98261428,40.77163851,472,0.23333333333333334,362.33866666666665,Medium
5636.11,Great Jones St,23,-73.99379025,40.72743423,595,0.16666666666666666,496.42833333333334,Highest
7260.09,Amsterdam Ave & W 73 St,55,-73.98093044757842,40.77966809007312,680,0.43333333333333335,386.0133333333333,Medium
6289.06,Broadway & W 29 St,101,-73.98855723,40.7462009,735,0.8166666666666667,135.485,Low
7610.13,W 104 St & Amsterdam Ave,47,-73.96649479866028,40.79904139288298,0,0.36666666666666664,0.0,Lowest
5216.04,Barclay St & Church St,37,-74.01020234,40.71291224,191,0.2833333333333333,137.07433333333333,Low
7207.08,W 70 St & Amsterdam Ave,43,-73.98288594,40.77748046,511,0.3333333333333333,341.1776666666667,Medium
6498.1,E 47 St & 2 Ave,102,-73.97032517,40.75323098,492,0.825,86.59200000000003,Lowest
5561.04,Mott St & Prince St,39,-73.99480012,40.72317958,513,0.3,359.613,Medium
6809.09,W 55 St & 6 Ave,77,-73.978434,40.763189,388,0.6166666666666667,149.12133333333333,Low
8432.11,Amsterdam Ave & W 189 St,21,-73.92715752124786,40.85318758861975,10,0.15,8.51,Lowest
5980.1,E 17 St & Broadway,78,-73.990134,40.737006,0,0.625,0.0,Lowest
7795.09,Frederick Douglass Blvd & W 129 St,27,-73.9492286,40.8125511,54,0.2,43.254000000000005,Lowest
6122.09,2 Ave & E 29 St,57,-73.97809267044067,40.74172351097472,0,0.45,0.0,Lowest
5365.02,Columbia St & Rivington St,42,-73.98016555,40.71739973,239,0.325,161.56400000000002,Low
7286.05,1 Ave & E 94 St,39,-73.94594,40.7817212,119,0.3,83.419,Lowest
8715.01,Broadway & W 220 St,19,-73.912807,40.872412,17,0.13333333333333333,14.750333333333334,Lowest
7954.12,Frederick Douglass Blvd & W 145 St,27,-73.941928,40.823061,64,0.2,51.264,Lowest
6459.07,W 30 St & 10 Ave,56,-74.002353,40.752694,766,0.44166666666666665,428.44933333333336,Highest
5445.02,Suffolk St & Stanton St,79,-73.98517977,40.72066442,599,0.6333333333333333,220.23233333333334,Low
8399.06,Fort Washington Ave & W 183 St,30,-73.937854,40.852252,46,0.225,35.696,Lowest
5964.01,Bank St & Washington St,31,-74.00859207,40.7361967,363,0.23333333333333334,278.66299999999995,Medium
5721.01,Sullivan St & Washington Sq,57,-73.99906065,40.73047747,532,0.45,293.132,Medium
5335.07,Grand St & Samuel Dickstein Plaza,81,-73.98417055606842,40.71511871996496,415,0.65,145.665,Low
7692.11,W 116 St & Amsterdam Ave,43,-73.9607082,40.8067581,150,0.3333333333333333,100.15,Lowest
7832.04,W 135 St & Lenox Terrace Pl,29,-73.939336,40.813619,59,0.21666666666666667,46.275666666666666,Lowest
6926.01,W 52 St & 11 Ave,55,-73.99392888,40.76727216,530,0.43333333333333335,300.86333333333334,Medium
6569.07,W 36 St & 9 Ave,43,-73.99516761302948,40.75462324029105,405,0.3333333333333333,270.40500000000003,Medium
7748.02,E 132 St & Madison Ave,19,-73.937195,40.810224,46,0.13333333333333333,39.91266666666667,Lowest
6224.05,W 20 St & 8 Ave,84,-74.00004031,40.74345335,635,0.675,207.00999999999996,Low
7670.09,Adam Clayton Powell Blvd & W 118 St,27,-73.951475,40.804372,132,0.2,105.732,Low
7304.08,W 82 St & Central Park West,21,-73.97137,40.78275,355,0.15,302.105,Medium
7432.09,W 89 St & Columbus Ave,48,-73.97041561,40.7882213,364,0.375,227.864,Low
5938.01,E 19 St & 3 Ave,35,-73.98473765,40.73624527,332,0.26666666666666666,243.7986666666667,Medium
7881.09,Old Broadway & W 133 St,20,-73.955277,40.818212,17,0.14166666666666666,14.608666666666668,Lowest
5391.06,Lispenard St & Broadway,79,-74.00247214,40.71939226,307,0.6333333333333333,112.87366666666668,Low
5679.08,Bleecker St & Crosby St,63,-73.99510189890862,40.72615604980408,667,0.5,334.167,Medium
6682.08,E 60 St & York Ave,33,-73.959223,40.759107,122,0.25,91.622,Lowest
5820.08,E 13 St & 2 Ave,53,-73.9853024482727,40.73153937464073,671,0.4166666666666667,392.0876666666666,Medium
7084.12,E 81 St & York Ave,47,-73.94989233,40.7728384,246,0.36666666666666664,156.046,Low
8732.04,W 218 St & Indian Rd,21,-73.91837194561958,40.873054589370895,11,0.15,9.361,Lowest
8226.07,W 168 St & Ft Washington Ave,48,-73.9422395825386,40.84210236102173,70,0.375,43.82,Lowest
7627.1,Lenox Ave & W 115 St,31,-73.9500739,40.8011939,133,0.23333333333333334,102.09966666666666,Low
7587.16,W 111 St & 5 Ave,24,-73.9489397406578,40.79752078124755,0,0.175,0.0,Lowest
6224.03,W 22 St & 8 Ave,66,-73.99915362,40.74475148,715,0.525,340.34,Medium
8579.03,W 204 St & Nagle Ave,20,-73.920827,40.863211,6,0.14166666666666666,5.156000000000001,Lowest
7149.05,Amsterdam Ave & W 66 St,21,-73.98470567,40.7746671,318,0.15,270.618,Medium
7634.01,W 106 St & Amsterdam Ave,35,-73.9664492472,40.8008363,202,0.26666666666666666,148.33533333333335,Low
7154.1,3 Ave & E 82 St,43,-73.9563752,40.775744,0,0.3333333333333333,0.0,Lowest
7188.13,Madison Ave & E 82 St,34,-73.96069399,40.7781314,251,0.25833333333333336,186.40933333333334,Low
5382.07,Forsyth St & Grand St,63,-73.99316132068634,40.71779817737835,745,0.5,373.245,Medium
5929.01,E 23 St & 1 Ave,27,-73.97809472,40.736502,517,0.2,414.117,Highest
6779.04,Broadway & W 51 St,78,-73.98336183,40.76228826,512,0.625,192.512,Low
7344.05,E 91 St & Park Ave,23,-73.955327,40.7835016,240,0.16666666666666666,200.24,Low
6013.12,Gramercy Park N & Gramercy Park E,47,-73.98509,40.73795,475,0.36666666666666664,301.30833333333334,Medium
5436.11,E Houston St & Columbia St,51,-73.97871628403664,40.71978635452822,310,0.4,186.31,Low
6904.06,5 Ave & E 63 St,51,-73.971518,40.766368,317,0.4,190.517,Low
6824.07,W 47 St & 10 Ave,39,-73.99301222,40.76269882,488,0.3,342.08799999999997,Medium
5659.11,E 11 St & Ave B,66,-73.97950418293476,40.72746420692392,577,0.525,274.652,Medium
6215.07,W 27 St & 6 Ave,66,-73.99062,40.74526,516,0.525,245.61599999999999,Medium
8491.07,Audubon Ave & Fort George Ave,23,-73.92717361450195,40.85715781391904,4,0.16666666666666666,3.3373333333333335,Lowest
6551.11,E 43 St & Madison Ave,56,-73.97896572947502,40.75354681867074,614,0.44166666666666665,343.4306666666667,Medium
5329.08,Murray St & West St,31,-74.01246,40.71503,341,0.23333333333333334,261.7743333333333,Medium
8065.13,W 155 St & Frederick Douglass Blvd,31,-73.936996,40.82923,14,0.23333333333333334,10.747333333333332,Lowest
7524.16,Riverside Dr & W 91 St,59,-73.97700369358063,40.79313480986663,221,0.4666666666666667,118.08766666666666,Low
5515.02,E 2 St & Ave B,85,-73.98368779,40.72217444,422,0.6833333333333333,134.05533333333332,Low
6771.13,W 54 St & 6 Ave,63,-73.977242,40.761865,212,0.5,106.212,Low
7100.07,5 Ave & E 72 St,31,-73.96685276,40.77282817,448,0.23333333333333334,343.9146666666666,Medium
7942.21,Riverside Dr & W 138 St,30,-73.955857,40.823168,68,0.225,52.768,Lowest
8616.06,Riverside Dr & Broadway,24,-73.92791,40.865364,35,0.175,28.91,Lowest
7511.19,5 Ave & E 103 St,39,-73.95249933,40.7922553,298,0.3,208.898,Low
7650.05,West End Ave & W 107 St,31,-73.9681805305,40.8021174,171,0.23333333333333334,131.271,Low
6691.11,E 56 St & 3 Ave,79,-73.96759673,40.75934501,390,0.6333333333333333,143.39000000000001,Low
5159.07,South St & Pike St,35,-73.99161100387573,40.70991806921533,243,0.26666666666666666,178.443,Low
6474.11,E 40 St & 5 Ave,93,-73.9816324043,40.752062307,65,0.75,16.315,Lowest
6089.08,Lexington Ave & E 26 St,80,-73.983293,40.741459,357,0.6416666666666667,128.28199999999998,Low
7514.06,Icahn Stadium Plaza,19,-73.92396,40.79322,0,0.13333333333333333,0.0,Lowest
5073.07,Greenwich St & Rector St,59,-74.0135595202446,40.70806582380646,194,0.4666666666666667,103.66066666666667,Low
7696.07,E 128 St & 3 Ave,19,-73.934077,40.805631,17,0.13333333333333333,14.750333333333334,Lowest
6364.07,6 Ave & W 33 St,78,-73.98848395,40.74901271,893,0.625,335.76800000000003,Medium
5137.12,Gold St & Frankfort St,40,-74.00354147,40.71069995,0,0.30833333333333335,0.0,Lowest
6046.02,E 25 St & 2 Ave,79,-73.97973776,40.73912601,592,0.6333333333333333,217.65866666666668,Low
6584.12,E 47 St & Park Ave,111,-73.97498696,40.75510267,423,0.9,42.72299999999999,Lowest
6107.08,W 17 St & 7 Ave,47,-73.99852573871613,40.74056423633952,445,0.36666666666666664,282.2783333333333,Medium
7716.19,Lexington Ave & E 128 St,24,-73.936085,40.806414,26,0.175,21.476,Lowest
6762.02,E 58 St & 3 Ave,49,-73.96724467,40.76095756,475,0.38333333333333336,293.3916666666667,Medium
7235.13,E 88 St & 1 Ave,39,-73.9488134,40.778301,293,0.3,205.393,Low
8632.07,W 204 St & Vermilyea Ave,22,-73.922648,40.866141,17,0.15833333333333333,14.325333333333333,Lowest
7617.07,Central Park North & Adam Clayton Powell Blvd,36,-73.955613,40.799484,407,0.275,295.48199999999997,Medium
8316.02,Audubon Ave & W 179 St,23,-73.933291,40.847305,5,0.16666666666666666,4.171666666666667,Lowest
5311.08,Division St & Bowery,49,-73.99673,40.71419,0,0.38333333333333336,0.0,Lowest
7538.18,Central Park W & W 97 St,53,-73.96417066463071,40.79249519495111,353,0.4166666666666667,206.26966666666664,Low
6740.1,W 51 St & 6 Ave,81,-73.98042047,40.7606597,383,0.65,134.433,Low
6389.09,E 39 St & Lexington Ave,63,-73.97729203113158,40.7494985460252,0,0.5,0.0,Lowest
5436.09,Ave D & E 3 St,55,-73.97793172,40.72082834,332,0.43333333333333335,188.46533333333332,Low
7851.04,5 Av & W 139 St,20,-73.935856,40.815484,56,0.14166666666666666,48.12266666666667,Lowest
5847.01,Christopher St & Greenwich St,74,-74.00711384,40.73291553,814,0.5916666666666667,333.19733333333335,Medium
6464.09,E 44 St & Lexington Ave,49,-73.974996,40.752643,609,0.38333333333333336,376.159,Medium
6182.02,W 20 St & 7 Ave,44,-73.99726235,40.74238787,675,0.3416666666666667,445.05,Highest
6459.04,10 Ave & W 28 St,49,-74.00176802,40.75066386,665,0.38333333333333336,410.74833333333333,Highest
